country_name,indicator_name,year,gdp,growth_rate,recession
Barbados,Annual GDP growth (percent change),2019,-0.5,-16.666666666666664,True
Barbados,Annual GDP growth (percent change),2021,-0.2,-98.49624060150376,True
Barbados,Annual GDP growth (percent change),2022,9.8,-5000.0,True
Barbados,Annual GDP growth (percent change),2023,4.5,-54.08163265306123,True
Barbados,Annual GDP growth (percent change),2024,3.9,-13.33333333333333,True
Belarus,Annual GDP growth (percent change),1984,3.0,-30.23255813953488,True
Belarus,Annual GDP growth (percent change),1985,1.7,-43.333333333333336,True
Belarus,Annual GDP growth (percent change),1987,2.8,-22.222222222222232,True
Belarus,Annual GDP growth (percent change),1989,3.0,-43.39622641509434,True
Belarus,Annual GDP growth (percent change),1990,-2.3,-176.66666666666666,True
Belarus,Annual GDP growth (percent change),1991,-1.2,-47.82608695652174,True
Belarus,Annual GDP growth (percent change),1993,-7.6,-20.833333333333336,True
Belarus,Annual GDP growth (percent change),1995,-11.1,-5.128205128205121,True
Belarus,Annual GDP growth (percent change),1996,2.8,-125.22522522522523,True
Belarus,Annual GDP growth (percent change),1998,8.4,-26.315789473684216,True
Belarus,Annual GDP growth (percent change),1999,3.4,-59.52380952380953,True
Belarus,Annual GDP growth (percent change),2001,4.7,-18.965517241379303,True
Belarus,Annual GDP growth (percent change),2005,9.5,-16.666666666666675,True
Belarus,Annual GDP growth (percent change),2007,8.6,-14.000000000000002,True
Belarus,Annual GDP growth (percent change),2009,0.2,-98.0392156862745,True
Belarus,Annual GDP growth (percent change),2011,5.3,-32.05128205128205,True
Belarus,Annual GDP growth (percent change),2012,1.6,-69.81132075471697,True
Belarus,Annual GDP growth (percent change),2013,1.0,-37.5,True
Belarus,Annual GDP growth (percent change),2015,-3.8,-323.5294117647059,True
Belarus,Annual GDP growth (percent change),2016,-2.5,-34.210526315789465,True
Belarus,Annual GDP growth (percent change),2017,2.5,-200.0,True
Belarus,Annual GDP growth (percent change),2019,1.4,-54.83870967741936,True
Belarus,Annual GDP growth (percent change),2020,-0.7,-150.0,True
Belarus,Annual GDP growth (percent change),2021,2.3,-428.57142857142856,True
Belarus,Annual GDP growth (percent change),2022,-3.7,-260.8695652173913,True
Belarus,Annual GDP growth (percent change),2023,1.6,-143.24324324324326,True
Belarus,Annual GDP growth (percent change),2024,1.3,-18.75,True
Belgium,Annual GDP growth (percent change),1981,-0.3,-106.81818181818181,True
Belgium,Annual GDP growth (percent change),1982,0.6,-300.0,True
Belgium,Annual GDP growth (percent change),1983,0.3,-50.0,True
Belgium,Annual GDP growth (percent change),1985,1.7,-32.00000000000001,True
Belgium,Annual GDP growth (percent change),1989,3.5,-25.531914893617024,True
Belgium,Annual GDP growth (percent change),1990,3.1,-11.428571428571422,True
Belgium,Annual GDP growth (percent change),1991,1.8,-41.93548387096774,True
Belgium,Annual GDP growth (percent change),1992,1.5,-16.666666666666675,True
Belgium,Annual GDP growth (percent change),1993,-1.0,-166.66666666666666,True
Belgium,Annual GDP growth (percent change),1994,3.2,-420.0,True
Belgium,Annual GDP growth (percent change),1995,2.4,-25.00000000000001,True
Belgium,Annual GDP growth (percent change),1996,1.3,-45.83333333333333,True
Belgium,Annual GDP growth (percent change),1998,2.0,-47.36842105263158,True
Belgium,Annual GDP growth (percent change),2001,1.1,-70.27027027027026,True
Belgium,Annual GDP growth (percent change),2003,1.0,-41.17647058823529,True
Belgium,Annual GDP growth (percent change),2005,2.3,-36.111111111111114,True
Belgium,Annual GDP growth (percent change),2008,0.4,-89.1891891891892,True
Belgium,Annual GDP growth (percent change),2009,-2.0,-600.0,True
Belgium,Annual GDP growth (percent change),2010,2.9,-245.00000000000003,True
Belgium,Annual GDP growth (percent change),2011,1.7,-41.379310344827594,True
Belgium,Annual GDP growth (percent change),2012,0.7,-58.82352941176471,True
Belgium,Annual GDP growth (percent change),2013,0.5,-28.57142857142857,True
Belgium,Annual GDP growth (percent change),2016,1.3,-35.0,True
Belgium,Annual GDP growth (percent change),2020,-5.4,-334.7826086956522,True
Belgium,Annual GDP growth (percent change),2021,6.3,-216.66666666666666,True
Belgium,Annual GDP growth (percent change),2022,3.2,-49.206349206349195,True
Belgium,Annual GDP growth (percent change),2023,1.0,-68.75,True
Belgium,Annual GDP growth (percent change),2024,0.9,-9.999999999999998,True
Belize,Annual GDP growth (percent change),1981,0.2,-96.0,True
Belize,Annual GDP growth (percent change),1982,-7.6,-3899.999999999999,True
Belize,Annual GDP growth (percent change),1983,6.1,-180.26315789473685,True
Belize,Annual GDP growth (percent change),1985,-1.4,-112.38938053097345,True
Belize,Annual GDP growth (percent change),1986,7.3,-621.4285714285714,True
Belize,Annual GDP growth (percent change),1988,10.9,-50.45454545454545,True
Belize,Annual GDP growth (percent change),1990,11.2,-27.74193548387097,True
Belize,Annual GDP growth (percent change),1993,6.3,-47.5,True
Belize,Annual GDP growth (percent change),1994,0.2,-96.82539682539682,True
Belize,Annual GDP growth (percent change),2001,5.0,-61.53846153846154,True
Belize,Annual GDP growth (percent change),2004,4.6,-50.53763440860215,True
Belize,Annual GDP growth (percent change),2005,2.4,-47.82608695652174,True
Belize,Annual GDP growth (percent change),2007,3.3,-25.00000000000001,True
Belize,Annual GDP growth (percent change),2008,-1.5,-145.45454545454547,True
Belize,Annual GDP growth (percent change),2009,-0.4,-73.33333333333334,True
Belize,Annual GDP growth (percent change),2010,1.3,-425.0,True
Belize,Annual GDP growth (percent change),2011,-0.1,-107.6923076923077,True
Belize,Annual GDP growth (percent change),2012,3.9,-4000.0,True
Belize,Annual GDP growth (percent change),2014,4.1,-8.888888888888902,True
Belize,Annual GDP growth (percent change),2015,3.4,-17.07317073170731,True
Belize,Annual GDP growth (percent change),2016,0.1,-97.05882352941177,True
Belize,Annual GDP growth (percent change),2017,-1.7,-1800.0,True
Belize,Annual GDP growth (percent change),2018,1.1,-164.70588235294116,True
Belize,Annual GDP growth (percent change),2020,-13.4,-397.77777777777777,True
Belize,Annual GDP growth (percent change),2021,15.2,-213.4328358208955,True
Belize,Annual GDP growth (percent change),2022,12.7,-16.447368421052634,True
Belize,Annual GDP growth (percent change),2023,4.0,-68.50393700787401,True
Belize,Annual GDP growth (percent change),2024,3.0,-25.0,True
Benin,Annual GDP growth (percent change),1981,1.9,-79.56989247311827,True
Benin,Annual GDP growth (percent change),1982,1.7,-10.526315789473683,True
Benin,Annual GDP growth (percent change),1983,-2.0,-217.64705882352945,True
Benin,Annual GDP growth (percent change),1984,0.4,-120.0,True
Benin,Annual GDP growth (percent change),1986,2.7,-37.20930232558138,True
Benin,Annual GDP growth (percent change),1987,-2.1,-177.77777777777777,True
Benin,Annual GDP growth (percent change),1988,3.4,-261.90476190476187,True
Benin,Annual GDP growth (percent change),1989,-2.8,-182.35294117647058,True
Benin,Annual GDP growth (percent change),1990,9.0,-421.42857142857144,True
Benin,Annual GDP growth (percent change),1991,4.2,-53.333333333333336,True
Benin,Annual GDP growth (percent change),1992,3.0,-28.57142857142857,True
Benin,Annual GDP growth (percent change),1994,2.0,-65.51724137931035,True
Benin,Annual GDP growth (percent change),1996,4.3,-28.333333333333332,True
Benin,Annual GDP growth (percent change),1998,4.0,-29.824561403508774,True
Benin,Annual GDP growth (percent change),2001,5.3,-10.169491525423735,True
Benin,Annual GDP growth (percent change),2002,4.6,-13.20754716981133,True
Benin,Annual GDP growth (percent change),2003,3.4,-26.086956521739125,True
Benin,Annual GDP growth (percent change),2005,1.7,-61.363636363636374,True
Benin,Annual GDP growth (percent change),2008,4.9,-18.333333333333325,True
Benin,Annual GDP growth (percent change),2009,2.3,-53.06122448979593,True
Benin,Annual GDP growth (percent change),2010,2.1,-8.695652173913038,True
Benin,Annual GDP growth (percent change),2014,6.4,-11.111111111111105,True
Benin,Annual GDP growth (percent change),2015,1.8,-71.875,True
Benin,Annual GDP growth (percent change),2020,3.8,-44.92753623188407,True
Benin,Annual GDP growth (percent change),2022,6.3,-12.5,True
Benin,Annual GDP growth (percent change),2023,5.5,-12.698412698412698,True
Bhutan,Annual GDP growth (percent change),1982,8.2,-39.70588235294118,True
Bhutan,Annual GDP growth (percent change),1983,7.3,-10.97560975609756,True
Bhutan,Annual GDP growth (percent change),1985,4.3,-43.42105263157895,True
Bhutan,Annual GDP growth (percent change),1988,15.1,-25.247524752475247,True
Bhutan,Annual GDP growth (percent change),1989,6.2,-58.940397350993365,True
Bhutan,Annual GDP growth (percent change),1991,4.9,-46.153846153846146,True
Bhutan,Annual GDP growth (percent change),1992,2.1,-57.14285714285714,True
Bhutan,Annual GDP growth (percent change),1994,2.2,-31.25,True
Bhutan,Annual GDP growth (percent change),1997,5.5,-8.333333333333337,True
Bhutan,Annual GDP growth (percent change),2000,6.9,-2.8169014084506894,True
Bhutan,Annual GDP growth (percent change),2003,9.3,-2.1052631578947323,True
Bhutan,Annual GDP growth (percent change),2004,6.9,-25.806451612903224,True
Bhutan,Annual GDP growth (percent change),2005,6.7,-2.898550724637683,True
Bhutan,Annual GDP growth (percent change),2008,11.0,-14.72868217054264,True
Bhutan,Annual GDP growth (percent change),2009,5.8,-47.27272727272728,True
Bhutan,Annual GDP growth (percent change),2012,6.5,-34.34343434343434,True
Bhutan,Annual GDP growth (percent change),2013,3.6,-44.61538461538461,True
Bhutan,Annual GDP growth (percent change),2017,6.3,-14.864864864864868,True
Bhutan,Annual GDP growth (percent change),2018,3.8,-39.682539682539684,True
Bhutan,Annual GDP growth (percent change),2020,-2.3,-152.27272727272725,True
Bhutan,Annual GDP growth (percent change),2022,4.8,-245.45454545454547,True
Bhutan,Annual GDP growth (percent change),2024,3.0,-43.39622641509434,True
Bolivia,Annual GDP growth (percent change),1981,0.3,-50.0,True
Bolivia,Annual GDP growth (percent change),1982,-3.9,-1400.0,True
Bolivia,Annual GDP growth (percent change),1984,-0.2,-95.0,True
Bolivia,Annual GDP growth (percent change),1987,2.5,-196.15384615384613,True
Bolivia,Annual GDP growth (percent change),1992,1.6,-69.81132075471697,True
Bolivia,Annual GDP growth (percent change),1996,4.4,-6.382978723404253,True
Bolivia,Annual GDP growth (percent change),1999,0.4,-92.0,True
Bolivia,Annual GDP growth (percent change),2001,1.7,-32.00000000000001,True
Bolivia,Annual GDP growth (percent change),2007,4.6,-4.166666666666674,True
Bolivia,Annual GDP growth (percent change),2009,3.4,-44.26229508196721,True
Bolivia,Annual GDP growth (percent change),2012,5.1,-1.9230769230769384,True
Bolivia,Annual GDP growth (percent change),2014,5.5,-19.11764705882353,True
Bolivia,Annual GDP growth (percent change),2015,4.9,-10.909090909090901,True
Bolivia,Annual GDP growth (percent change),2016,4.3,-12.244897959183687,True
Bolivia,Annual GDP growth (percent change),2017,4.2,-2.3255813953488302,True
Bolivia,Annual GDP growth (percent change),2019,2.2,-47.61904761904761,True
Bolivia,Annual GDP growth (percent change),2020,-8.7,-495.4545454545453,True
Bolivia,Annual GDP growth (percent change),2021,6.1,-170.11494252873564,True
Bolivia,Annual GDP growth (percent change),2022,3.5,-42.62295081967212,True
Bolivia,Annual GDP growth (percent change),2023,1.8,-48.57142857142856,True
Bosnia and Herzegovina,Annual GDP growth (percent change),1997,22.9,-63.18327974276527,True
Bosnia and Herzegovina,Annual GDP growth (percent change),1998,13.8,-39.73799126637554,True
Bosnia and Herzegovina,Annual GDP growth (percent change),1999,10.7,-22.463768115942038,True
Bosnia and Herzegovina,Annual GDP growth (percent change),2000,4.4,-58.87850467289719,True
Bosnia and Herzegovina,Annual GDP growth (percent change),2001,2.4,-45.45454545454546,True
Bosnia and Herzegovina,Annual GDP growth (percent change),2003,3.9,-23.529411764705877,True
Bosnia and Herzegovina,Annual GDP growth (percent change),2005,4.2,-33.33333333333333,True
Bosnia and Herzegovina,Annual GDP growth (percent change),2008,5.6,-6.666666666666677,True
Bosnia and Herzegovina,Annual GDP growth (percent change),2009,-0.8,-114.28571428571428,True
Bosnia and Herzegovina,Annual GDP growth (percent change),2010,0.8,-200.0,True
Bosnia and Herzegovina,Annual GDP growth (percent change),2012,-0.7,-177.77777777777777,True
Bosnia and Herzegovina,Annual GDP growth (percent change),2013,2.4,-442.8571428571429,True
Bosnia and Herzegovina,Annual GDP growth (percent change),2014,1.1,-54.166666666666664,True
Bosnia and Herzegovina,Annual GDP growth (percent change),2016,3.2,-25.581395348837198,True
Bosnia and Herzegovina,Annual GDP growth (percent change),2019,2.9,-23.684210526315784,True
Bosnia and Herzegovina,Annual GDP growth (percent change),2020,-3.0,-203.44827586206895,True
Bosnia and Herzegovina,Annual GDP growth (percent change),2021,7.4,-346.6666666666667,True
Bosnia and Herzegovina,Annual GDP growth (percent change),2022,4.1,-44.594594594594604,True
Bosnia and Herzegovina,Annual GDP growth (percent change),2023,2.0,-51.21951219512195,True
Brazil,Annual GDP growth (percent change),1981,-4.4,-147.82608695652175,True
Brazil,Annual GDP growth (percent change),1982,0.6,-113.63636363636363,True
Brazil,Annual GDP growth (percent change),1983,-3.4,-666.6666666666667,True
Brazil,Annual GDP growth (percent change),1984,5.3,-255.88235294117646,True
Brazil,Annual GDP growth (percent change),1986,7.5,-5.063291139240511,True
Brazil,Annual GDP growth (percent change),1987,3.6,-52.0,True
Brazil,Annual GDP growth (percent change),1988,0.3,-91.66666666666666,True
Brazil,Annual GDP growth (percent change),1990,-4.2,-231.25,True
Brazil,Annual GDP growth (percent change),1991,1.0,-123.80952380952381,True
Brazil,Annual GDP growth (percent change),1992,-0.5,-150.0,True
Brazil,Annual GDP growth (percent change),1993,4.7,-1040.0,True
Brazil,Annual GDP growth (percent change),1995,4.4,-16.981132075471685,True
Brazil,Annual GDP growth (percent change),1996,2.2,-50.0,True
Brazil,Annual GDP growth (percent change),1998,0.3,-91.17647058823529,True
Brazil,Annual GDP growth (percent change),2001,1.4,-68.18181818181819,True
Brazil,Annual GDP growth (percent change),2003,1.1,-64.51612903225806,True
Brazil,Annual GDP growth (percent change),2005,3.2,-44.827586206896555,True
Brazil,Annual GDP growth (percent change),2008,5.1,-16.393442622950815,True
Brazil,Annual GDP growth (percent change),2009,-0.1,-101.96078431372548,True
Brazil,Annual GDP growth (percent change),2010,7.5,-7600.0,True
Brazil,Annual GDP growth (percent change),2011,4.0,-46.666666666666664,True
Brazil,Annual GDP growth (percent change),2012,1.9,-52.5,True
Brazil,Annual GDP growth (percent change),2014,0.5,-83.33333333333334,True
Brazil,Annual GDP growth (percent change),2015,-3.5,-800.0,True
